,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
3677,Raúl de Tomás,ES,FW,FW,Espanyol,24.0,1994.0,14,11,1075,11.9,4,0.33,0,0.00,4,0.33,3,0.25,1,1,5,0,5.0,4.2,0.6,4.8,15,26,71,4,0.33,0,0.00,4,0.33,3,0.25,0.25,0.33,0.00,0.33,0.25,0.25,0.42,0.05,0.47,0.35,0.40,9,7,3,4,2,4,13,30.8,9,8,1,7,10,19,4,0,208,275,75.6,3392,684,117,142,82.4,58,74,78.4,21,34,61.8,0,0.6,0.5,-0.6,6,14,6,1,26,430,6,49,223,166,43,429,45,30,66.7,15,33.3,1470,478,12,5,43,23,328,71,30,2.51,13,0,7,4,6,0,2,0.17,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3678,Recio,ES,MF,MF,Leganés,28.0,1991.0,25,18,1570,17.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11,0,1.1,1.1,0.4,1.5,21,92,26,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,30,19,13,12,5,10,40,25.0,30,14,3,11,22,52,9,0,736,862,85.4,11362,2924,406,434,93.5,243,275,88.4,58,90,64.4,0,0.4,0.5,-0.4,10,65,7,2,92,1027,20,164,633,240,12,1027,19,14,73.7,5,26.3,3080,1111,15,1,20,19,712,26,37,2.12,24,1,1,3,7,1,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3679,Renan Lodi,BR,DF,DF,Atlético Madrid,21.0,1998.0,32,28,2396,26.6,1,0.04,2,0.08,3,0.11,1,0.04,0,0,6,1,1.6,1.6,1.5,3.1,70,61,162,1,0.04,2,0.08,3,0.11,1,0.04,0.11,0.04,0.08,0.11,0.04,0.11,0.06,0.06,0.12,0.06,0.12,73,46,28,35,10,40,65,61.5,25,28,7,21,38,111,56,0,914,1241,73.7,13207,4348,519,578,89.8,274,409,67.0,60,128,46.9,2,1.5,2.0,+0.5,19,35,31,13,61,1569,61,449,648,478,39,1569,30,16,53.3,14,46.7,4033,1988,42,12,38,23,805,162,34,1.28,30,0,1,1,2,0,2,0.08,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3680,Riqui Puig,ES,MF,MF,Barcelona,19.0,1999.0,11,5,510,5.7,0,0.00,2,0.35,2,0.35,0,0.00,0,0,1,0,0.7,0.7,1.8,2.4,14,30,28,0,0.00,2,0.35,2,0.35,0,0.00,0.35,0.00,0.35,0.35,0.00,0.35,0.12,0.31,0.43,0.12,0.43,11,7,1,9,1,5,17,29.4,12,2,0,2,5,16,1,0,384,425,90.4,5733,1048,198,210,94.3,127,133,95.5,27,31,87.1,2,1.8,0.9,+0.2,10,40,6,0,30,471,2,35,250,189,10,471,13,12,92.3,1,7.7,1742,770,18,0,8,8,406,28,22,3.88,17,1,1,1,2,0,3,0.53,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3681,Rober,ES,DF,DF,Levante,24.0,1995.0,4,2,191,2.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,3,5,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,1,2,0,1,2,2,100.0,0,0,0,0,3,6,2,0,81,95,85.3,1659,792,26,32,81.3,43,44,97.7,12,18,66.7,0,0.0,0.0,0.0,0,4,0,0,5,102,14,56,45,2,0,102,1,1,100.0,0,0.0,430,242,1,0,0,0,70,0,3,1.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3682,Rober Correa,ES,DF,DF,Eibar,26.0,1992.0,12,11,929,10.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.2,0.2,0.2,0.4,16,41,23,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,13,6,8,3,2,6,10,60.0,4,6,4,2,16,29,31,0,369,523,70.6,6307,2542,181,218,83.0,141,202,69.8,36,72,50.0,0,0.2,0.4,-0.2,5,39,7,6,41,622,33,148,308,174,8,622,7,5,71.4,2,28.6,1341,503,18,0,12,3,265,23,22,2.13,14,3,1,1,2,1,1,0.10,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3683,Robert Ibáñez,ES,MF,FW,Osasuna,26.0,1993.0,14,5,537,6.0,1,0.17,0,0.00,1,0.17,1,0.17,0,0,3,0,1.3,1.3,0.3,1.6,18,18,48,1,0.17,0,0.00,1,0.17,1,0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.21,0.05,0.26,0.21,0.26,13,8,4,5,4,7,20,35.0,13,7,0,7,5,18,5,0,129,166,77.7,1586,374,93,105,88.6,20,28,71.4,7,10,70.0,0,0.3,0.5,-0.3,4,9,6,0,18,251,3,29,130,102,16,251,22,15,68.2,7,31.8,1338,585,15,6,20,17,199,48,16,2.68,10,0,2,1,3,0,1,0.17,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3684,Roberto,ES,GK,-,Alavés,33.0,1986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.0,790.0,19.0,2.16,54.0,35.0,70.4,0.0,2.0,1.0,5.0,2.0,25.0,3.0,3.0,0.0,0.0,70.4,0.0,0.0,1.0,0.0,20.1,0.33,1.1,0.13,84.0,195,66,43.1,170.0,9.0,78.8,92.4,52.6,65.9,195,66,78.8,92.4,52.6,65.9,107.0,3.0,2.8,3.0,0.34,11.5,La Liga,2020
3685,Roberto,ES,GK,GK,Alavés,33.0,1986.0,9,8,790,8.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,121,236,51.3,6010,5563,13,13,100.0,16,16,100.0,92,206,44.7,0,0.0,0.0,0.0,0,11,0,0,0,266,235,265,0,1,1,266,0,0,0,0,0,631,422,0,0,0,0,73,0,2,0.23,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3686,Roberto López,ES,FW,MF,Real Sociedad,19.0,2000.0,3,0,51,0.6,0,0.00,1,1.76,1,1.76,0,0.00,0,0,0,0,0.0,0.0,0.1,0.1,0,5,6,0,0.00,1,1.76,1,1.76,0,0.00,1.76,0.00,1.76,1.76,0.00,1.76,0.00,0.09,0.09,0.00,0.09,4,2,1,1,2,2,2,100.0,0,0,0,0,0,4,0,0,34,44,77.3,553,141,17,21,81.0,14,16,87.5,3,4,75.0,1,0.1,0.1,+0.9,1,5,2,1,5,55,3,7,27,22,0,55,3,2,66.7,1,33.3,160,40,3,0,1,1,36,6,3,5.19,3,0,0,0,0,0,2,3.46,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3687,Roberto Rosales,VE,DF,DF,Leganés,30.0,1988.0,25,21,1871,20.8,0,0.00,1,0.05,1,0.05,0,0.00,0,0,7,0,0.4,0.4,3.7,4.1,29,60,101,0,0.00,1,0.05,1,0.05,0,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.02,0.18,0.20,0.02,0.20,42,23,23,17,2,19,43,44.2,24,17,4,13,30,72,48,0,623,935,66.6,10669,4515,318,370,85.9,209,304,68.8,75,180,41.7,1,3.7,2.3,-2.7,25,42,17,10,60,1141,61,292,460,396,18,1141,21,11,52.4,10,47.6,2108,1016,22,4,20,9,546,101,56,2.69,35,17,2,2,0,0,4,0.19,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3688,Roberto Soldado,ES,FW,FW,Granada,34.0,1985.0,33,30,2347,26.1,7,0.27,4,0.15,11,0.42,6,0.23,1,1,14,0,5.1,4.3,3.7,8.0,17,36,123,7,0.27,4,0.15,11,0.42,6,0.23,0.38,0.27,0.15,0.42,0.23,0.38,0.20,0.14,0.34,0.17,0.31,16,9,2,7,7,7,24,29.2,17,16,4,12,4,20,16,0,378,559,67.6,5148,787,215,281,76.5,102,152,67.1,21,42,50.0,4,3.7,1.9,+0.3,28,22,9,2,36,768,20,52,333,388,94,767,30,11,36.7,19,63.3,1478,522,18,10,52,18,537,123,49,1.88,38,0,2,2,7,0,7,0.27,5,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3689,Roberto Torres,ES,MF,FW,Osasuna,30.0,1989.0,36,31,2717,30.2,7,0.23,8,0.26,15,0.50,2,0.07,5,5,1,0,8.2,4.3,6.7,11.0,45,125,185,7,0.23,8,0.26,15,0.50,2,0.07,0.33,0.23,0.26,0.50,0.07,0.33,0.27,0.22,0.50,0.14,0.37,33,16,12,18,3,21,49,42.9,28,41,2,39,31,64,37,0,720,1130,63.7,12497,4559,335,420,79.8,253,375,67.5,94,221,42.5,8,6.7,5.8,+1.3,43,88,32,16,125,1488,44,215,675,607,70,1483,39,20,51.3,19,48.7,3069,1441,33,10,52,22,901,185,100,3.31,58,23,3,9,5,2,10,0.33,5,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3690,Robin Le Normand,ES,DF,DF,Real Sociedad,22.0,1996.0,31,25,2394,26.6,1,0.04,0,0.00,1,0.04,1,0.04,0,0,6,0,1.5,1.5,0.3,1.8,15,99,2,1,0.04,0,0.00,1,0.04,1,0.04,0.04,0.04,0.00,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,48,27,33,15,0,26,35,74.3,9,20,7,13,20,68,99,0,1523,1735,87.8,29305,8892,475,516,92.1,912,988,92.3,125,198,63.1,0,0.3,0.5,-0.3,5,58,3,0,99,1951,177,952,967,39,23,1951,3,2,66.7,1,33.3,6864,3861,7,0,5,2,1349,2,10,0.38,9,1,0,0,0,0,1,0.04,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3691,Rodrigo,ES,FW,FW,Valencia,28.0,1991.0,27,23,1880,20.9,4,0.19,7,0.34,11,0.53,4,0.19,0,0,2,1,6.7,6.7,5.7,12.4,60,77,143,4,0.19,7,0.34,11,0.53,4,0.19,0.53,0.19,0.34,0.53,0.19,0.53,0.32,0.27,0.60,0.32,0.60,10,6,4,5,1,2,23,8.7,21,9,1,8,9,19,13,0,470,639,73.6,7297,1590,242,299,80.9,144,188,76.6,42,78,53.8,7,5.7,2.8,+1.3,27,42,26,7,77,826,19,76,383,373,75,826,36,22,61.1,13,36.1,3496,1652,39,18,43,23,687,143,52,2.49,41,1,3,3,4,0,14,0.67,9,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3692,Rodrigo Ely,BR,DF,DF,Alavés,25.0,1993.0,25,24,2121,23.6,2,0.08,0,0.00,2,0.08,2,0.08,0,0,9,1,1.0,1.0,0.2,1.2,2,40,2,2,0.08,0,0.00,2,0.08,2,0.08,0.08,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,22,13,15,7,0,13,29,44.8,16,23,19,4,32,54,116,0,671,893,75.1,14374,5942,199,241,82.6,350,416,84.1,113,206,54.9,0,0.2,0.1,-0.2,2,26,0,0,40,1116,158,627,472,21,15,1116,3,3,100.0,0,0.0,2299,842,2,0,8,5,540,2,3,0.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3693,Rodrigo Riquelme,ES,FW,MF,Atlético Madrid,19.0,2000.0,1,0,13,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,33.3,19,19,0,0,0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,7,0,0,2,5,1,7,0,0,0,0,0,23,0,0,0,1,1,5,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3694,Rodrigo Tarín,ES,DF,DF,Leganés,23.0,1996.0,14,12,951,10.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.2,0.2,0.0,0.2,5,10,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,10,7,8,2,0,9,14,64.3,5,7,3,4,9,19,51,0,202,266,75.9,3666,1696,91,100,91.0,87,111,78.4,21,50,42.0,0,0.0,0.0,0.0,0,8,1,0,10,354,60,218,123,14,7,354,0,0,0,0,0,755,356,2,1,0,0,155,0,2,0.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3695,Rodrygo,BR,FW,FW,Real Madrid,18.0,2001.0,19,12,1019,11.3,2,0.18,0,0.00,2,0.18,2,0.18,0,0,0,0,2.3,2.3,1.1,3.4,55,36,132,2,0.18,0,0.00,2,0.18,2,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.20,0.10,0.30,0.20,0.30,6,1,2,3,1,2,21,9.5,19,13,0,13,10,16,5,0,419,504,83.1,5199,1427,295,315,93.7,89,123,72.4,14,26,53.8,0,1.1,1.8,-1.1,14,32,20,8,36,640,1,54,259,338,62,640,55,27,49.1,28,50.9,2903,1676,36,26,35,8,525,132,29,2.56,26,1,0,0,2,0,1,0.09,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3696,Roger Assalé,CI,FW,MF,Leganés,25.0,1993.0,14,2,531,5.9,2,0.34,1,0.17,3,0.51,2,0.34,0,0,1,0,1.7,1.7,1.1,2.7,15,13,51,2,0.34,1,0.17,3,0.51,2,0.34,0.51,0.34,0.17,0.51,0.34,0.51,0.28,0.18,0.46,0.28,0.46,3,2,1,0,2,1,9,11.1,8,8,0,8,0,3,1,0,100,124,80.6,1413,330,60,68,88.2,30,36,83.3,5,7,71.4,1,1.1,0.7,-0.1,6,7,5,1,13,190,0,11,70,112,30,190,17,11,64.7,6,35.3,923,476,7,8,19,7,151,51,19,3.22,12,0,2,0,5,0,3,0.51,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3697,Roger Martí,ES,FW,FW,Levante,28.0,1991.0,36,26,2267,25.2,11,0.44,1,0.04,12,0.48,7,0.28,4,4,6,1,10.5,7.4,3.0,10.4,29,56,132,11,0.44,1,0.04,12,0.48,7,0.28,0.32,0.44,0.04,0.48,0.28,0.32,0.42,0.12,0.54,0.29,0.41,18,11,8,7,3,7,29,24.1,22,14,0,14,6,24,17,0,283,453,62.5,4068,1129,173,223,77.6,77,137,56.2,17,39,43.6,1,3.0,1.4,-2.0,25,23,15,0,56,696,14,71,307,324,87,692,22,13,59.1,9,40.9,1763,758,16,12,72,23,523,132,45,1.79,34,0,1,1,7,2,4,0.16,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3698,Ronald Araújo,UY,DF,DF,Barcelona,20.0,1999.0,6,2,238,2.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,1,0.2,0.2,0.0,0.2,1,5,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,3,2,2,1,0,1,1,100.0,0,6,2,4,0,3,9,0,195,208,93.8,3592,1013,67,68,98.5,108,115,93.9,18,21,85.7,0,0.0,0.0,0.0,0,10,0,0,5,229,30,103,125,1,1,229,1,1,100.0,0,0.0,707,386,0,0,0,1,184,0,1,0.38,1,0,0,0,0,0,1,0.38,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3699,Rony Lopes,PT,FW,FW,Sevilla,23.0,1995.0,5,2,134,1.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.1,0.1,0.0,0.1,2,2,13,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,40,49,81.6,522,99,26,28,92.9,8,11,72.7,3,5,60.0,0,0.0,0.0,0.0,0,3,0,0,2,60,0,9,30,22,0,60,5,2,40.0,3,60.0,217,70,0,0,2,4,44,13,2,1.34,1,1,0,0,0,0,1,0.67,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3700,Roque Mesa,ES,MF,MF,Leganés,30.0,1989.0,29,22,2012,22.4,1,0.04,3,0.13,4,0.18,1,0.04,0,0,11,0,1.4,1.4,2.6,4.0,43,129,55,1,0.04,3,0.13,4,0.18,1,0.04,0.18,0.04,0.13,0.18,0.04,0.18,0.06,0.12,0.18,0.06,0.18,40,21,17,18,5,13,44,29.5,31,13,4,9,11,51,8,0,716,898,79.7,11529,3817,383,424,90.3,231,272,84.9,74,136,54.4,3,2.6,2.1,+0.4,29,96,24,5,129,1142,16,149,651,371,18,1142,65,41,63.1,24,36.9,4512,2183,47,4,50,32,761,55,74,3.31,54,9,4,2,5,0,7,0.31,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3701,Rubén,ES,GK,-,Osasuna,35.0,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,18.0,1583.0,24.0,1.36,54.0,30.0,61.1,0.0,5.0,9.0,4.0,4.0,22.2,3.0,3.0,0.0,0.0,61.1,0.0,1.0,1.0,0.0,21.2,0.35,-2.8,-0.16,128.0,367,142,34.9,376.0,61.0,66.5,82.4,47.0,58.0,367,142,66.5,82.4,47.0,58.0,226.0,5.0,2.2,13.0,0.74,15.4,La Liga,2020
