,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
887,Francesco Caputo,IT,FW,FW,Empoli,35.0,1987.0,20,15,1268,14.1,3,0.21,0,0.00,3,0.21,2,0.14,1,1,0,0,3.4,2.6,0.7,3.4,7,18,65,3,0.21,0,0.00,3,0.21,2,0.14,0.14,0.21,0.00,0.21,0.14,0.14,0.24,0.05,0.30,0.19,0.24,2,0,0,0,2,0,1,0.0,1,4,0,4,1,3,3,0,164,216,75.9,2140,396,93,118,78.8,42,47,89.4,9,14,64.3,0,0.7,0.8,-0.7,10,9,3,0,18,290,4,15,146,132,49,289,10,5,50.0,4,40.0,656,204,6,4,21,12,221,65,26,1.85,22,0,0,4,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
888,Francesco Gelli,IT,MF,DF,Frosinone,26.0,1996.0,27,16,1561,17.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.7,0.7,2.4,3.1,42,61,87,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.18,0.04,0.18,19,13,8,4,7,10,24,41.7,14,19,3,16,11,30,27,1,604,743,81.3,8504,2316,378,412,91.7,176,217,81.1,28,66,42.4,0,2.4,2.5,-2.4,25,40,18,3,61,914,32,181,426,319,24,914,42,13,31.0,20,47.6,2902,1400,25,10,34,14,586,87,48,2.77,27,14,1,1,4,1,3,0.17,0,2,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
889,Francesco Rossi,IT,GK,-,Atalanta,32.0,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,0.8,0.75,0.8,13.52,0.0,1,1,0.0,1.0,1.0,0.0,100.0,14.0,67.0,1,1,0.0,100.0,14.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
890,Francesco Rossi,IT,GK,GK,Atalanta,32.0,1991.0,1,0,5,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50.0,14,13,1,1,100.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
891,Gabriel Strefezza,BR,FW,FW,Lecce,26.0,1997.0,19,13,1112,12.4,1,0.08,0,0.00,1,0.08,0,0.00,1,1,4,0,2.5,1.7,1.2,2.8,34,54,81,1,0.08,0,0.00,1,0.08,0,0.00,0.00,0.08,0.00,0.08,0.00,0.00,0.20,0.09,0.29,0.14,0.23,24,17,8,7,9,14,20,70.0,6,17,0,17,7,31,11,0,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,-1.2,20,34,20,7,54,561,11,61,234,279,21,560,35,15,42.9,15,42.9,2365,1141,37,4,24,24,385,81,41,3.32,30,4,1,3,1,2,2,0.16,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
892,Gabriele Zappa,IT,DF,DF,Cagliari,23.0,1999.0,38,25,2561,28.5,1,0.04,3,0.11,4,0.14,1,0.04,0,0,2,0,1.5,1.5,3.3,4.8,35,99,84,1,0.04,3,0.11,4,0.14,1,0.04,0.14,0.04,0.11,0.14,0.04,0.14,0.05,0.12,0.17,0.05,0.17,54,31,29,16,9,29,41,70.7,12,29,5,24,20,74,75,2,1024,1397,73.3,17247,8288,513,586,87.5,394,508,77.6,94,220,42.7,3,3.3,2.2,-0.3,24,83,28,19,99,1670,72,559,730,392,33,1670,27,9,33.3,16,59.3,3989,2014,29,2,30,8,948,84,60,2.11,47,3,1,5,2,2,6,0.21,3,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
893,Gaetano Castrovilli,IT,FW,MF,Fiorentina,26.0,1997.0,6,5,367,4.1,1,0.25,2,0.49,3,0.74,1,0.25,0,0,0,0,0.3,0.3,0.6,0.9,14,12,25,1,0.25,2,0.49,3,0.74,1,0.25,0.74,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23,3,2,1,2,0,1,8,12.5,7,4,0,4,2,5,3,0,75,116,64.7,1164,320,41,51,80.4,26,41,63.4,6,10,60.0,2,0.6,0.1,+1.4,7,6,3,2,12,160,6,17,72,74,11,160,14,3,21.4,9,64.3,696,357,8,2,11,6,115,25,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
894,Gaetano Oristanio,IT,FW,MF,Cagliari,20.0,2002.0,25,11,1104,12.3,2,0.16,1,0.08,3,0.24,2,0.16,0,0,1,0,1.8,1.8,1.1,2.8,25,26,76,2,0.16,1,0.08,3,0.24,2,0.16,0.24,0.16,0.08,0.24,0.16,0.24,0.14,0.09,0.23,0.14,0.23,20,10,5,14,1,5,17,29.4,12,11,0,11,9,29,8,0,164,242,67.8,2772,783,90,110,81.8,47,69,68.1,20,39,51.3,1,1.1,1.0,-0.1,15,15,11,7,26,426,7,53,181,204,36,426,60,32,53.3,23,38.3,2053,798,21,9,41,44,270,76,39,3.18,24,1,6,4,4,0,3,0.24,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
895,Gennaro Borrelli,IT,FW,FW,Frosinone,23.0,2000.0,1,0,24,0.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.0,0,0.0,11,2,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
896,George Pușcaș,RO,FW,FW,Genoa,27.0,1996.0,8,1,191,2.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,2.1,2.1,0.1,2.2,5,3,17,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.04,1.02,0.98,1.02,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,1,0,34,61,55.7,430,67,24,37,64.9,8,14,57.1,0,1,0.0,0,0.1,0.1,-0.1,1,3,1,0,3,92,2,2,45,46,17,92,3,1,33.3,2,66.7,319,119,5,3,10,6,75,17,5,2.37,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
897,Gerardo Fusco,IT,FW,FW,Salernitana,18.0,2005.0,1,0,15,0.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,71.4,46,1,3,4,75.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0,9,0,0,6,3,1,9,1,0,0.0,1,100.0,18,0,0,0,0,0,7,1,2,12.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
898,Giacomo Bonaventura,IT,MF,MF,Fiorentina,33.0,1989.0,31,27,2277,25.3,8,0.32,3,0.12,11,0.43,8,0.32,0,1,6,0,5.7,4.4,3.6,8.0,60,140,107,8,0.32,3,0.12,11,0.43,8,0.32,0.43,0.32,0.12,0.43,0.32,0.43,0.22,0.14,0.36,0.18,0.32,26,13,6,10,10,9,21,42.9,12,16,1,15,14,40,10,0,928,1126,82.4,15645,3647,444,497,89.3,354,409,86.6,92,143,64.3,3,3.6,5.4,-0.6,41,81,45,11,140,1340,16,118,697,541,69,1339,51,30,58.8,16,31.4,4921,2134,67,14,46,29,1025,107,83,3.28,70,3,1,4,5,0,5,0.20,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
899,Giacomo Corona,IT,FW,FW,Empoli,19.0,2004.0,1,0,5,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100.0,41,0,1,1,100.0,0,0,0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
900,Giacomo Raspadori,IT,FW,MF,Napoli,23.0,2000.0,37,14,1584,17.6,5,0.28,3,0.17,8,0.45,5,0.28,0,1,0,0,5.9,4.5,4.0,8.5,29,54,139,5,0.28,3,0.17,8,0.45,5,0.28,0.45,0.28,0.17,0.45,0.28,0.45,0.33,0.23,0.56,0.25,0.48,21,10,6,10,5,6,15,40.0,9,15,1,14,3,24,7,0,525,709,74.0,9296,1615,242,289,83.7,198,258,76.7,67,113,59.3,3,4.0,3.0,-1.0,36,38,15,5,54,886,5,69,373,449,90,885,30,14,46.7,14,46.7,2860,899,18,12,33,18,689,139,75,4.25,49,11,4,7,3,1,3,0.17,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
901,Gian Marco Ferrari,IT,DF,DF,Sassuolo,31.0,1992.0,31,25,2272,25.2,1,0.04,0,0.00,1,0.04,1,0.04,0,0,4,0,1.6,1.6,0.3,1.9,32,148,7,1,0.04,0,0.00,1,0.04,1,0.04,0.04,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,22,10,11,11,0,12,18,66.7,6,28,17,11,25,47,76,0,1073,1300,82.5,22039,9027,300,334,89.8,610,683,89.3,143,249,57.4,0,0.3,0.7,-0.3,9,131,13,3,148,1499,164,649,766,88,27,1499,5,3,60.0,1,20.0,4954,3171,16,0,14,1,976,7,35,1.39,32,1,0,1,0,1,1,0.04,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
902,Giangiacomo Magnani,IT,DF,DF,Hellas Verona,27.0,1995.0,33,27,2444,27.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6,0,0.5,0.5,0.2,0.8,15,79,10,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,33,18,23,10,0,15,25,60.0,10,50,28,22,45,78,118,0,785,994,79.0,17901,6086,187,223,83.9,454,513,88.5,138,233,59.2,0,0.2,0.5,-0.2,6,76,2,1,79,1285,172,640,602,48,13,1285,13,8,61.5,2,15.4,3337,1725,13,3,16,3,673,10,22,0.81,19,0,1,0,1,1,6,0.22,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
903,Gianluca Caprari,IT,MF,FW,Monza,30.0,1993.0,6,4,285,3.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.7,0.7,0.7,1.4,11,15,16,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.23,0.44,0.22,0.44,2,1,1,1,0,0,1,0.0,1,0,0,0,2,4,0,0,98,124,79.0,1784,475,49,53,92.5,31,38,81.6,17,24,70.8,0,0.7,0.7,-0.7,11,10,7,0,15,154,1,18,65,73,11,154,8,3,37.5,5,62.5,686,370,9,5,9,9,122,16,16,5.03,11,3,1,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
904,Gianluca Gaetano,IT,FW,MF,Cagliari,23.0,2000.0,11,10,745,8.3,4,0.48,1,0.12,5,0.60,3,0.36,1,1,1,1,1.3,0.5,1.3,1.8,17,41,42,4,0.48,1,0.12,5,0.60,3,0.36,0.48,0.48,0.12,0.60,0.36,0.48,0.15,0.16,0.31,0.06,0.22,7,4,0,4,3,2,7,28.6,5,4,0,4,3,10,4,0,171,236,72.5,2666,927,86,103,83.5,67,91,73.6,12,24,50.0,1,1.3,0.6,-0.3,16,30,10,1,41,328,5,22,162,154,19,327,30,10,33.3,14,46.7,1122,473,14,6,17,15,214,42,34,4.11,27,1,3,1,2,0,3,0.36,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
905,Gianluca Gaetano,IT,MF,MF,Napoli,23.0,2000.0,9,1,161,1.8,1,0.56,0,0.00,1,0.56,1,0.56,0,0,1,0,0.6,0.6,0.5,1.1,6,6,5,1,0.56,0,0.00,1,0.56,1,0.56,0.56,0.56,0.00,0.56,0.56,0.56,0.35,0.27,0.62,0.35,0.62,4,1,0,4,0,2,4,50.0,2,5,2,3,1,5,4,0,70,79,88.6,1030,257,36,40,90.0,26,27,96.3,3,4,75.0,0,0.5,0.4,-0.5,5,4,3,3,6,118,4,12,68,41,5,118,5,1,20.0,4,80.0,295,155,1,1,5,3,76,5,8,4.44,7,0,0,0,1,0,1,0.56,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
906,Gianluca Lapadula,PE,FW,FW,Cagliari,33.0,1990.0,23,14,1205,13.4,3,0.22,1,0.07,4,0.30,2,0.15,1,1,3,0,4.8,4.1,1.1,5.1,8,4,63,3,0.22,1,0.07,4,0.30,2,0.15,0.22,0.22,0.07,0.30,0.15,0.22,0.36,0.08,0.44,0.30,0.38,1,1,0,0,1,1,10,10.0,9,2,1,1,2,3,5,0,120,171,70.2,1645,217,72,91,79.1,34,42,81.0,6,11,54.5,1,1.1,0.7,-0.1,19,2,3,2,4,262,7,23,97,145,67,261,9,4,44.4,3,33.3,651,237,6,7,21,8,189,63,34,2.54,23,0,2,5,4,0,4,0.30,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
907,Gianluca Mancini,IT,DF,DF,Roma,27.0,1996.0,36,34,2869,31.9,4,0.13,1,0.03,5,0.16,4,0.13,0,0,9,0,1.9,1.9,1.1,3.0,38,139,13,4,0.13,1,0.03,5,0.16,4,0.13,0.16,0.13,0.03,0.16,0.13,0.16,0.06,0.04,0.10,0.06,0.10,34,20,21,11,2,11,27,40.7,16,38,26,12,36,70,77,1,1744,2011,86.7,31178,10905,723,759,95.3,872,961,90.7,135,261,51.7,1,1.1,1.1,-0.1,10,141,19,4,139,2248,249,997,1095,167,28,2248,5,4,80.0,1,20.0,6722,4373,43,0,4,10,1677,13,28,0.88,23,0,1,2,1,1,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
908,Gianluca Scamacca,IT,FW,FW,Atalanta,24.0,1999.0,29,17,1453,16.1,12,0.74,6,0.37,18,1.11,12,0.74,0,0,1,0,6.5,6.5,3.9,10.5,22,41,167,12,0.74,6,0.37,18,1.11,12,0.74,1.11,0.74,0.37,1.11,0.74,1.11,0.40,0.24,0.65,0.40,0.65,15,9,4,5,6,7,14,50.0,7,7,1,6,4,19,9,0,293,434,67.5,5369,1076,137,202,67.8,99,136,72.8,42,52,80.8,6,3.9,1.5,+2.1,33,30,14,1,41,655,15,35,283,340,93,655,31,15,48.4,11,35.5,2109,629,21,5,72,48,565,167,62,3.84,55,0,1,3,2,1,12,0.74,11,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
909,Gino Infantino,AR,MF,MF,Fiorentina,20.0,2003.0,6,0,96,1.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.1,0,7,4,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,1,1,0,1,0,0,1,0.0,1,4,0,4,3,4,1,0,39,46,84.8,617,140,24,26,92.3,12,14,85.7,3,3,100.0,0,0.0,0.0,0.0,1,4,0,0,7,59,0,5,39,15,1,59,3,3,100.0,0,0.0,138,49,1,0,1,4,46,4,3,2.78,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
910,Giorgi Kvernadze,GE,FW,DF,Frosinone,20.0,2003.0,5,0,63,0.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0,2,0,1,2,2,100.0,0,1,0,1,1,4,0,0,31,36,86.1,498,57,17,18,94.4,10,11,90.9,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,1,49,0,8,22,19,1,49,5,3,60.0,2,40.0,206,49,1,0,4,3,37,6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2024
